Feature Vector,Label
"[[[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.        22.37562  ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]]

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.        47.11818   ...  0.         0.         0.       ]
  [ 0.         0.        42.92015   ...  0.         0.         0.       ]
  ...
  [ 0.         0.        77.597824  ...  0.         0.         0.       ]
  [ 0.         0.        44.71454   ...  0.         0.         0.       ]
  [ 3.0536087  0.         0.        ...  0.         0.         0.       ]]

 [[ 0.         0.        22.752462  ...  0.         0.         0.       ]
  [ 0.         0.        97.382324  ...  0.         0.         0.       ]
  [ 0.         0.        95.299904  ...  0.         0.         0.       ]
  ...
  [ 0.         0.        92.48029   ...  0.         0.         0.       ]
  [ 0.         0.        77.057816  ...  0.         0.         0.       ]
  [ 0.         0.        10.972288  ...  0.        26.44972    0.       ]]

 ...

 [[ 0.         0.         0.        ...  0.         1.0317757  0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         6.653672  ...  0.         0.         0.       ]
  ...
  [ 0.         0.        31.250742  ...  0.         0.         0.       ]
  [ 0.         0.         7.119947  ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.4115946]]

 [[ 0.         0.         0.        ...  0.        28.232653   0.       ]
  [24.265223   0.        10.194322  ...  0.         0.         0.       ]
  [ 0.         0.        17.324594  ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         1.9546804  0.       ]]

 [[ 0.         0.         0.        ...  0.        22.73661    0.       ]
  [ 0.9876442  0.         0.        ...  0.        10.736563   0.       ]
  [ 0.5283904  0.         3.8768797 ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         4.5109615  0.       ]]]",8
"[[[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ... 16.876114    0.
    0.        ]
  [ 0.          0.          0.         ... 12.793855    3.6155307
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
   20.248283  ]
  [ 0.          0.          0.         ...  0.          0.
   15.323947  ]
  [ 0.          3.1548085   0.         ...  0.          0.
   12.296768  ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    8.473499  ]
  [ 0.          0.          0.         ...  0.          0.
   10.776114  ]
  [ 0.          0.          0.         ...  0.          0.
   11.314571  ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.54280746  0.          5.3367352  ...  0.          0.
    0.        ]
  [ 0.          0.          1.0870111  ...  0.          0.
    0.        ]
  ...
  [ 8.462815    0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 ...

 [[ 0.          0.         12.406283   ...  0.          0.
    0.        ]
  [ 0.          0.         27.33004    ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.6462369   0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          4.6394734
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [10.554904    0.          0.         ...  0.          0.
    0.        ]
  [ 8.630748    0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.7475894
    0.        ]]

 [[ 0.          0.          0.         ...  0.          5.6913867
    0.        ]
  [ 0.          0.          0.         ...  0.         13.477201
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          2.4181058  ...  0.          0.
    0.        ]]]",5
"[[[ 0.          0.          0.         ...  0.          0.
   20.27162   ]
  [ 0.          0.          5.829059   ...  0.          0.
   17.655388  ]
  [ 0.          0.          0.         ...  0.          0.
    7.239284  ]
  ...
  [ 0.          0.         21.6049     ...  0.          0.
    5.471876  ]
  [ 0.          0.         13.9353285  ...  0.9533283   0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          4.5416045  ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  2.8436592   0.
    0.        ]
  [ 0.          0.          0.         ...  0.          3.590202
    0.        ]]

 [[ 0.          0.          6.308184   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  4.4675965   0.
    0.        ]
  [ 0.          0.          0.05136067 ...  0.          0.
    0.        ]]

 ...

 [[ 0.          0.          0.59348005 ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.         13.328609
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.         25.302828   ...  0.          0.
    0.        ]
  [ 0.          0.         22.729618   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  1.6512634   0.06540513
    3.7790706 ]
  [ 0.          0.          0.         ...  0.         11.690015
    0.        ]
  [ 0.          0.          0.         ...  0.         10.39543
    0.        ]
  ...
  [ 0.          0.         29.315386   ...  0.          0.
    0.        ]
  [ 0.          0.         23.446863   ...  0.          0.
    0.        ]
  [ 0.          0.         12.506105   ...  0.          6.4604034
    0.        ]]]",2
"[[[0.0000000e+00 0.0000000e+00 1.7812908e-02 ... 4.1177893e+00
   1.1385103e+01 5.0707669e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   7.1690226e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 2.2769997e+00]
  ...
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   1.2786456e+01 0.0000000e+00]]

 [[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   1.0856488e+01 1.6639193e+00]
  [0.0000000e+00 0.0000000e+00 2.0435429e+01 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 1.6217771e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  ...
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   1.5955362e+01 0.0000000e+00]]

 [[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 9.1341143e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  ...
  [0.0000000e+00 0.0000000e+00 4.1795011e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 1.8327631e+01 ... 1.6000053e+00
   0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   1.9398439e+01 0.0000000e+00]]

 ...

 [[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  ...
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]]

 [[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   3.0120251e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 1.6477406e+01 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  ...
  [0.0000000e+00 0.0000000e+00 2.0152250e+01 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 1.5988634e+01 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]]

 [[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   6.9470892e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 0.0000000e+00]
  ...
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 2.8771026e+00]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   1.4232786e+00 1.0793017e+01]
  [0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 0.0000000e+00
   0.0000000e+00 1.6942894e+00]]]",4
"[[[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.         29.693125   ...  0.          0.
    0.        ]
  [ 0.          0.         21.16297    ...  0.          0.
    5.389426  ]
  ...
  [ 0.          0.          8.218729   ...  0.          0.
    0.        ]
  [ 0.          0.          7.87406    ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.38372344 ...  0.          0.
    0.        ]
  [ 0.          0.          7.078688   ...  0.          0.
    0.        ]
  [ 0.          0.         36.879517   ...  0.          0.
    0.        ]
  ...
  [ 0.          0.         38.440563   ...  0.          0.
    0.        ]
  [ 1.8424468   0.         20.07622    ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.         41.438866   ...  0.          0.
    0.        ]
  [ 0.          0.         44.731464   ...  0.          0.
    0.        ]
  ...
  [ 0.          0.         76.07799    ... 17.458889    0.
    0.        ]
  [ 0.          0.         62.152817   ...  8.018108    0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 ...

 [[ 0.         26.31535     7.519469   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          7.512893
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.         12.142285
    0.        ]
  [ 0.          0.          0.         ...  0.          2.4284499
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          2.6871536  ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]]",6
"[[[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  3.3744085   0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  2.8108475  10.354509
    0.        ]
  [ 0.          0.          0.         ...  0.          9.906612
    0.        ]
  [ 0.          0.          0.         ...  0.          1.2445244
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.         17.503382   ... 30.018452    0.
    0.        ]
  [ 0.          0.         24.935095   ... 38.438885    0.
    0.        ]
  ...
  [ 0.          0.          8.080895   ...  4.0407968   0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.17035502
    0.        ]
  [ 0.          0.          0.36315483 ... 20.238905    0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 ...

 [[ 0.          0.          0.         ...  0.         19.072115
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.         12.902274   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.         23.819084
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.         26.576633   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.         23.668493
    0.        ]
  [ 0.          0.          0.         ...  0.         19.616291
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.         10.882546   ...  0.          0.47572643
    0.        ]
  [ 0.          0.          0.         ...  0.         19.274902
    0.        ]]]",4
"[[[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.        30.943472  ...  0.         0.         0.       ]
  [ 0.         0.        14.036615  ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 6.5924015  0.        16.664207  ...  0.         0.         0.       ]
  [11.015933   0.        34.83032   ...  0.         1.0353994  0.       ]]

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.        12.656551   0.       ]
  [ 0.         0.         0.        ...  0.         3.234848   0.       ]
  [ 0.         0.         8.310453  ...  0.         0.         0.       ]]

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.        19.305965  ...  0.        16.447636   0.       ]
  [ 0.         0.         2.4835434 ...  0.        12.649066   0.       ]
  [ 0.         0.         0.        ...  0.         9.564604   0.       ]]

 ...

 [[ 0.         0.         0.        ...  0.         1.1340904  0.       ]
  [ 0.         0.         0.        ...  0.         9.573461   0.       ]
  [ 0.         0.         0.        ...  8.119027   0.         0.       ]
  ...
  [ 0.         0.         0.        ...  6.9683495  0.         0.       ]
  [ 0.         0.         0.        ...  4.908705   0.         0.       ]
  [ 0.         0.         0.        ...  0.         8.221128   0.       ]]

 [[ 0.         0.        20.97514   ...  0.         0.         0.       ]
  [ 0.         0.         6.994089  ...  0.         1.1465194  0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         2.570212   0.       ]
  [ 0.         0.         0.        ...  0.         3.7206929  0.       ]]

 [[ 0.         0.        22.155434  ...  0.         0.         0.       ]
  [ 0.         0.        15.220818  ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.        53.698452  ...  0.         0.         2.5371096]
  [ 0.         0.        44.019455  ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         7.522558   0.       ]]]",7
"[[[  0.           0.           0.         ...   0.           8.944666
     1.0271446 ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  ...
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]]

 [[  0.           0.           0.         ...   0.          23.71427
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  ...
  [  0.           0.           0.         ...  34.250916    15.479042
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]]

 [[  0.           0.           0.         ...   0.           1.0925546
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.          52.767494   ...   6.0113597    0.
     0.        ]
  ...
  [  0.           0.           0.         ... 134.22188      0.
     0.        ]
  [  0.           0.           0.         ...   0.66428727   0.
     6.6758385 ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]]

 ...

 [[ 12.719923    10.953057    32.138542   ...   0.           0.
     0.        ]
  [ 19.280556    22.273846    38.640846   ...   0.           0.
     0.        ]
  [  0.           0.          42.38102    ...   0.           0.
     0.        ]
  ...
  [ 61.538147     0.           4.9993634  ...   0.           0.
     0.        ]
  [ 23.029478     0.8156794    0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
    23.86025   ]]

 [[  0.           0.          20.206491   ...   0.           0.
    11.129125  ]
  [  0.           0.          22.064793   ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  ...
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  [  0.           0.           0.         ...   0.           0.
    10.195149  ]]

 [[  0.           0.           0.         ...   0.           0.
    37.983646  ]
  [  0.           0.           0.         ...   0.           4.591295
     0.        ]
  [  0.           0.           0.         ...   0.           0.
     0.        ]
  ...
  [  0.           0.           5.667092   ...   0.           0.
     0.        ]
  [  0.           0.          17.972425   ...   0.           0.
     0.        ]
  [  0.           0.          11.867128   ...   0.           5.7595396
     0.        ]]]",1
"[[[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.79392   ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         4.3495727 ...  0.         0.         0.       ]]

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.         2.5104403 ...  0.         0.         0.       ]
  [ 0.         0.         1.6664624 ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]]

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  9.522494   0.         0.       ]
  [ 0.         0.         0.        ... 18.47024    0.         0.       ]
  ...
  [ 0.         0.         0.        ... 37.586983   0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.        12.353779  ...  0.         0.         0.       ]]

 ...

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.        39.259396  ...  1.0958561  0.         0.       ]
  [ 0.         0.        52.403423  ... 15.538759   0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]]

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.        30.591959  ... 12.272741   0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]]

 [[ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  ...
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]
  [ 0.         0.         0.        ...  0.         0.         0.       ]]]",5
"[[[ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.42042392 ...  0.          0.
    0.        ]
  ...
  [ 0.          0.         48.12335    ...  0.          6.9146576
    0.        ]
  [ 0.          0.         36.987644   ...  0.         18.250412
    0.07890466]
  [ 0.          0.          0.         ...  0.          0.07420939
    7.3396826 ]]

 [[ 0.          0.         17.026678   ...  0.          0.
    0.        ]
  [ 0.          0.         35.99999    ...  0.          0.
    0.        ]
  [ 0.          0.         28.323053   ...  0.          0.
    0.        ]
  ...
  [ 0.          0.         52.48007    ...  5.3014026   0.
    0.        ]
  [ 0.          0.         39.416233   ...  0.          9.244754
    0.        ]
  [ 0.          0.          0.         ...  0.          4.9889
    0.        ]]

 [[ 0.          0.         21.606703   ...  0.          0.
    0.        ]
  [ 0.          0.          0.86600345 ...  0.          0.
    0.        ]
  [ 0.          0.         15.97657    ...  0.          0.
    0.        ]
  ...
  [ 0.          0.         29.117128   ...  0.          0.
    0.        ]
  [ 0.          0.         22.219833   ...  0.          0.
    0.        ]
  [ 0.          0.          8.781888   ...  0.         21.040018
    0.        ]]

 ...

 [[ 0.          0.          0.         ...  0.          2.719715
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.         22.23991
    0.        ]
  [ 0.          0.          8.807097   ...  0.          0.
    0.        ]
  [ 0.          0.         31.364399   ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          1.8446684  ...  0.          0.
    0.        ]
  [ 0.          0.         34.191532   ...  0.          0.
    0.        ]
  [ 0.          0.         15.144898   ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.         25.100859
    5.058938  ]
  [ 0.          0.          8.863806   ...  0.          0.
    1.7122763 ]
  [ 0.          0.         56.617367   ...  0.          0.
    0.        ]
  ...
  [ 0.          0.         28.573515   ...  0.          6.5555477
    0.        ]
  [ 0.          0.         14.419724   ...  0.         11.873533
    0.        ]
  [ 0.          0.         11.309158   ...  0.          9.257072
    0.        ]]]",2
"[[[ 0.          0.         69.682434   ...  0.          0.
    0.        ]
  [ 0.          0.         52.151127   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          6.749      ...  0.          8.58575
    0.        ]
  [ 0.          0.          1.0723813  ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          5.6338234
    0.        ]]

 [[ 0.          0.         17.747849   ...  0.          0.
    0.        ]
  [ 0.          0.         26.5617     ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.         37.383835   ...  0.          0.
    0.        ]
  [ 0.          0.         27.30753    ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          4.3691235
    0.        ]]

 [[ 0.          0.          0.         ...  0.          0.41557115
    0.        ]
  [ 0.          0.         19.686895   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.         22.594664   ...  3.8795958   0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 ...

 [[ 0.          0.         10.373091   ...  0.          0.
    0.        ]
  [ 0.          0.         24.312487   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.          8.091379
    0.        ]
  [ 0.          0.         32.337646   ...  0.          0.
    0.        ]
  [ 0.          0.         16.394001   ...  0.          0.
    0.        ]
  ...
  [ 0.          0.         11.076256   ...  0.          0.
    0.        ]
  [ 0.          0.         11.709853   ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]

 [[ 0.          0.          0.         ...  0.         12.699739
    0.        ]
  [ 0.          0.          0.         ...  0.          2.5915332
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  ...
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]
  [ 0.          0.          0.         ...  0.          0.
    0.        ]]]",1
